date,AGG,EEM,EFA,GLD,IWM,QQQ,SPY,TLT,XLE,XLF,XLK
2024-06-26,-0.004497622745281169,-0.0021141685044182208,-0.007364167284448057,-0.009228168111804482,-0.0026425946636842944,0.0020651471156311776,0.0012480822540089924,-0.014285698138847553,-0.009837157578897606,-0.006298409138122356,-0.0011478786173772075
2024-06-27,0.001642916758518655,0.000706185960926113,0.0007674284773541752,0.011336925587312278,0.01014847168767258,0.0025813232445388292,0.0015764795075565842,0.003972035546179868,0.002318210866063906,-0.0012188989883612676,0.00048621202121959024
2024-06-28,-0.00492058782078064,0.0018819532866027665,0.0011503574864849817,0.0000929764787252428,0.004107699896482489,-0.005190922273289385,-0.003935107039692681,-0.018605623676511703,0.0038546086162749094,0.003417119489312889,-0.0005301982449325788
2024-07-01,-0.008447508987351334,0.0023479331712333313,0.0017873022644681387,0.002604589701363895,-0.008378909524157268,0.0058651002109879335,0.002058094543823249,-0.02037475639637207,0.0005484961220662928,0.0021892520372580205,0.007558709040186874
2024-07-02,0.003324672154017857,0.0030452347692018723,0.00242133858099292,-0.000046433943892506555,0.0034296060094099533,0.010499662636136846,0.006729714910746693,0.007785529081645295,-0.0007675405391070897,0.011650474110381597,0.0050013134045722545
2024-07-03,0.005384660295222886,0.014712776100075136,0.011441569470939437,0.01127300038083265,-0.000247686994989119,0.008337092831327185,0.004462600250361868,0.013133235110808513,0.004389350794849317,-0.0031190275231137887,0.013488721464955642
2024-07-05,0.005046920503104721,0.004142699701154251,0.0066616238758246,0.013486798057397097,-0.00475651144605735,0.010426839011263797,0.005766497205737477,0.008278806988791106,-0.015623296451952234,-0.00024063349498897502,0.0030581329175466084
2024-07-08,0.0003074275336540108,0.00022916161559551025,-0.00499430534116703,-0.012402074526820742,0.0070194837277054705,0.0023782502964201815,0.0011539280101223455,0.002160810100606461,-0.00610427782106182,-0.002648064706961648,0.006827534801412971
2024-07-09,-0.000922077315053426,0.0041246633293601275,-0.004015556343589088,0.001695747344275594,-0.004350429543815914,0.0008645849498279942,0.000972442729531438,-0.004420048002017398,-0.008821897136851482,0.007723864167682415,-0.0008103486178063501
2024-07-10,0.0010254933035083872,0.005705157502078409,0.014111063102309532,0.0036603361122537516,0.009781535652457204,0.01042650733462298,0.009895289711641778,0.0031402373613315182,0.006759784358727315,0.003832331674541542,0.014512523109953292
2024-07-11,0.0051219011056369435,0.005899753529179275,0.00285753960787622,0.017733403441032216,0.0359443267645334,-0.02193017131916748,-0.008622580332635726,0.009715042441801571,0.01040734443625383,0.007874059466861694,-0.025033646632422128
2024-07-12,0.0027516982828031103,0.004060376337553451,0.010654120383375178,-0.0006270969301161814,0.011676508445929797,0.005874849453105488,0.006307522083127499,0.004276261727216931,0.002547300090895333,0.003314379358081482,0.008932841506856973
2024-07-15,-0.003455598536434139,-0.01055936696763438,-0.008825707336881247,0.003227113167197577,0.019001609568149922,0.0026878189090567303,0.0027501189116888335,-0.011496719214248727,0.015134807748437647,0.014629516664906937,0.0017963993304667956
2024-07-16,0.00407948887337851,0.005676657466005106,0.004823143540744797,0.01992579823344904,0.03411760936882191,0.00038295363044162746,0.005930147776526101,0.01410723185422549,0.00446189645045925,0.011395387871320857,-0.003330197144700252
2024-07-17,0.0007110177449880417,-0.016256518532847996,-0.005292311448317308,-0.004643206403117181,-0.010463072304782278,-0.02935489267784095,-0.014021143496696694,0.00021242723637998712,0.009967477123802668,0.007587905348847429,-0.0388965118921029
2024-07-18,-0.002740526312080502,-0.009410141158683877,-0.009898577762665414,-0.006381186355259239,-0.01934759528349972,-0.004732546300704032,-0.007684901925006342,-0.007644136341869442,0.0018236233288909012,-0.012094906047191862,0.00008916149227365682
2024-07-19,-0.0020355923485209926,-0.00973119023239514,-0.006123442693395673,-0.017937829186174935,-0.0050929140899009075,-0.00886358440542752,-0.006640580263619849,-0.005884273505668786,-0.010921904376620705,-0.010164066345594117,-0.01564314862840912
2024-07-22,-0.00040796444959036263,0.008422947625565254,0.010562102102079056,0.000315732312126027,0.015910334839086764,0.014897772147398802,0.010309904151933839,-0.0029056892852656288,-0.006279114580584434,0.005600972859117928,0.023679137510521635
2024-07-23,-0.00010205219888237662,-0.008816641922763263,-0.005599160909022819,0.0035166761432138464,0.010622414399188193,-0.003524656205871407,-0.0015685478750434943,-0.0014031827379537298,-0.0159058619665585,0.0018565332112819074,-0.0039805799689425275
2024-07-24,-0.00306125563018176,-0.014513172492175942,-0.012637569193894117,-0.0035043524704834847,-0.021470595492341475,-0.03587031419733473,-0.022662516096977316,-0.010808474235660726,0.00011064437765240333,-0.01366681405872849,-0.041385400496127475
2024-07-25,0.0027636057409907155,-0.0040379614039608705,-0.006336332236670362,-0.015644730265821447,0.012485660520985545,-0.011027700408507988,-0.0052103679137958875,0.008194930370518324,0.01726815642269381,0.003757628946258461,-0.01070037755394577
2024-07-26,0.00357250658119959,0.01025519442037072,0.012753474726379041,0.010534525866662939,0.016548006416480736,0.010255989525185843,0.011199698366761667,0.0078031998146520926,0.003155613827119251,0.015676138105602134,0.01268900764218316
2024-07-29,0.0016273765521359939,-0.003304990265137666,-0.004407582009502299,-0.0014050562105476316,-0.011105189009044347,0.0020087536413356333,0.0005877733502015951,0.0053769223732266416,-0.008569268842675748,-0.0013822016471302203,-0.004438651102720548
2024-07-30,0.0010154190770958504,-0.0045002945502777445,0.002276755764410157,0.009985461488319186,0.00378844366060373,-0.013731397286047204,-0.0050664691169464765,0.003850685833538506,0.015536084740034229,0.011534025780842599,-0.025125410914384957
2024-07-31,0.005376331603291923,0.021889174645794957,0.014134310660981529,0.018110725786084428,0.005795899014612842,0.0295937066007628,0.016254608041685884,0.010229079382855543,0.004201674110436185,-0.0025084788935446274,0.04235148032277016
2024-08-01,0.0011098840649192113,-0.017462164998310253,-0.026505689861127172,-0.0034429431418664595,-0.03252031966161015,-0.024221460684624576,-0.0141609408462834,0.005273705441148164,-0.026499316006479708,-0.014174730745089537,-0.037294348941024014
2024-08-02,0.01118726664679733,-0.014218063459024592,-0.015722910701173803,-0.0019046282784819179,-0.035368009960978,-0.023734942294716573,-0.01861841433811909,0.03116148669374644,-0.025787925864884043,-0.024582504286890013,-0.028104814783987516
2024-08-05,-0.0007973869191132109,-0.02836539299177731,-0.021818185781503654,-0.01269193510619871,-0.03216542829599743,-0.029816166869777158,-0.029123698292779526,0.005291048829057157,-0.0220588749318727,-0.029006209721092673,-0.03331383002907607
2024-08-06,-0.005985022185746571,0.005690335659399048,0.0017259327395735744,-0.008000713832612425,0.010880301589743981,0.009555099590612891,0.009219566829472697,-0.022368488315829743,0.006130785742059913,0.016160623039818658,0.013592736353561034
2024-08-07,-0.0030105674577426103,0.006150061269760178,0.004771380051857639,-0.00067962799528063,-0.011839521728023572,-0.010829772208597677,-0.006684000969735962,-0.007039990698441515,0.004023895845172943,0.0012048008930252258,-0.016202203795474563
2024-08-08,-0.0015098291714415978,0.02273839292126521,0.01675246423111078,0.015688013635012953,0.024309356203436727,0.030590930024217103,0.023117363765007694,-0.006151641588543134,0.021527507317072318,0.016125198458366505,0.03734676453199807
2024-08-09,0.0035282874423699976,0.00549843490720519,0.0038920007166166983,0.0024552612171106877,-0.002078363753926157,0.005222390027541898,0.0044096216200051296,0.009861544737890837,0.0022419524682130653,0.004263389388238951,0.004494153381721282
2024-08-12,0.0017076661349465499,0.0033285636014586547,-0.0009046226067309246,0.017144665770273956,-0.009009011672315484,0.002153596085380921,0.0005253931631096129,0.003635969939266819,0.004921091533275286,-0.005188707848721347,0.0081699782905645
2024-08-13,0.004011246700585287,0.011137379087884204,0.01720349079104123,-0.001532358906807754,0.016471138888835026,0.02481275547941223,0.016445624495827905,0.0069350808892710385,-0.009682750494849245,0.008297735220218727,0.03072690749218255
2024-08-14,0.0017978455876733006,-0.005390193393627068,0.003687702413252018,-0.008155751250824628,-0.006202858764966225,0.00032432102213108334,0.003154789391881324,0.006270565563384678,0.005843971942555411,0.012226674645869077,0.005475540377379401
2024-08-15,-0.004187495369497727,0.011074487179821365,0.012162664142416138,0.0031388449312386474,0.025933814594041482,0.02526311707444375,0.01714024335488506,-0.008070292373613844,0.011955303852784567,0.009291557095651609,0.02876421922372999
2024-08-16,0.002402938523867944,0.01165229554364948,0.005507603514430147,0.022387738526589134,0.0026410716615479007,0.0012857496191092188,0.002242013159191432,0.0035015857119274152,-0.0011041015176994457,0.007364779958695916,0.0016739588256386318
2024-08-19,0.0010986876481614738,0.009675235777906058,0.012199622870669561,-0.0016380226467286214,0.012229495625981397,0.013135991938214736,0.009561414761256423,0.004618195165920535,0.006742573252137529,0.0054831588133319705,0.016486039999531348
2024-08-20,0.002993070062014804,-0.007757247054162607,-0.0030746526565794637,0.00366998877974026,-0.01166354341277996,-0.002098571012326687,-0.0016260845380726716,0.007968115069570196,-0.02635047735649694,-0.003181081458481643,-0.003510368958938365
2024-08-21,0.0018900073979248775,0.003908902331210617,0.00925240590413128,-0.0013336178629832199,0.013023669381093938,0.004664119828482394,0.003436518468241564,0.0006081401550807655,0.0016914921669226861,-0.0015956165153526568,0.005886057953053741
2024-08-22,-0.004070727334593184,-0.012368321516596423,-0.005867201342907768,-0.011975011209935571,-0.00881838436864372,-0.01585490963001943,-0.007848497114596767,-0.009926094638026468,0.0025891672047524007,0.005707762656499482,-0.023007369444447638
2024-08-23,0.00458577505401651,0.016697616849213913,0.018320396289485844,0.011553425520716084,0.03193485391545562,0.010845517174452125,0.010625354160183332,0.00654730833399936,0.014933773495554631,0.008626585123650318,0.01619859038116786
2024-08-26,-0.0008930866417451379,-0.008439756628580314,-0.004467553102456173,0.00318933807753072,0.00031759716797767526,-0.009708340962727864,-0.00238383798023396,-0.0025409086446879516,0.008961141321641736,0.0031510103238088106,-0.012546940226577614
2024-08-27,0.0002979616528202654,0.001380206048054478,0.004608913242908272,0.0027066716690182656,-0.007756822312316026,0.0029873636527000197,0.0013730978823099694,-0.001732200631776685,-0.009320159019341688,0.00516041157305723,0.006059288418099249
2024-08-28,-0.0008936186943576343,-0.006202629573518061,-0.003501157903133311,-0.0070268623074565915,-0.006766073645245371,-0.011347435924353073,-0.005805274200081973,-0.0012248927741839422,-0.006419500175429633,0.002455370808590664,-0.013798405539223537
2024-08-29,-0.0012920381560704752,0.00046233145029310826,0.003755725165438344,0.00517798035918959,0.007134323349663174,-0.0014638855043415762,0.0000895357228402568,-0.0032703086337691743,0.01303337241942753,0.008906736300110584,-0.00902377059548847
2024-08-30,-0.0023882761356497115,0.0020794860241757328,0.001569159749026527,-0.007126008516231926,0.005804141888538942,0.01191940107065047,0.009546014727143818,-0.010663395145536589,0.0037386884623154567,0.009490185216133196,0.013291019854670983
2024-09-03,0.0010972629461502494,-0.01982938970559455,-0.015786998493521037,-0.004323576587954165,-0.030579769499935624,-0.030360912483744666,-0.02057900889984151,0.013058370443840372,-0.024868499927952037,-0.007433321821410292,-0.045931080801911585
2024-09-04,0.00438424111927383,-0.0002351992925894455,-0.004407990919833904,0.0006079265001952984,-0.0016873709868885274,-0.0025984976795115707,-0.0020468135919301106,0.012890047429467711,-0.013818709441789076,0.0011013047440548282,-0.002568900279123827
2024-09-05,0.002579310505600263,0.0014117970186121325,0.0002460247578598436,0.008332306942507545,-0.004976819522251403,0.0009335950305791959,-0.0024322113182297313,0.005655969563794521,-0.00774664290991265,-0.011001099925342725,-0.0015261700206237814
2024-09-06,0.0012864128829720607,-0.018327128026918712,-0.018812230970744515,-0.007402630408956551,-0.01901570763257716,-0.026787276320103335,-0.016830116348929072,-0.00010045331185221119,-0.012514309494672169,-0.014682977446271114,-0.02593746250900695
2024-09-09,0.0014822995638450397,0.00837726900537381,0.010025004909390905,0.004205876079289861,0.0027898116790877666,0.012859633560534635,0.01119621725696913,0.004319006787065402,0.00720840718275411,0.014901779945114527,0.01637895433445168
2024-09-10,0.003059060580135146,-0.003797765092704928,-0.004962798181780835,0.004404097525006032,-0.000815417173969448,0.009241764480925506,0.004355712742788762,0.007000746000519309,-0.0171995603256324,-0.010233572339600894,0.014957088611779247
2024-09-11,-0.00029511833592287413,0.007386169873181543,0.005985079491254449,-0.0015905559494191663,0.00292833093706883,0.02171541310677606,0.010258942597767304,-0.0007945359927987125,-0.009278845679947165,-0.004720226820570417,0.03413192933518147
2024-09-12,-0.0008856914470825825,0.008278200069148157,0.008180416834635332,0.017567284525531485,0.012875753709469936,0.009816068779492228,0.00842329657888482,-0.0046715159313374215,0.009010102548651975,0.002258407668816727,0.00827435463505898
2024-09-13,0.0020683451885894974,0.0046915495643522764,0.002335904228676995,0.009943683944142231,0.024668027057544333,0.004479935572712118,0.005222741901835247,0.0026962679659138095,0.005639710070460071,0.0029291854504114724,0.005015073045871118
2024-09-16,0.002359008238681421,0.003268722476377023,0.008095224726986889,-0.00008374817448158601,0.0035972825379793107,-0.004417903226520953,0.0014768724318449274,0.009162415450568121,0.011449975451158502,0.013030821229532426,-0.00381054404185964
2024-09-17,-0.0009806442461626533,0.001163584725160702,-0.0055967766249987935,-0.005530911354914723,0.008271692692014025,0.0005282731915284378,0.0004086071668265635,-0.0048357395076439255,0.013515053402677365,0.005322725164218529,-0.0019581417241291616
2024-09-18,-0.0031409472266498623,-0.003486785780631855,-0.0031812324183443383,-0.007710465405288848,0.0001822764936206009,-0.004329527202790532,-0.00296585307054841,-0.012395875103084594,0.0019376088725669349,-0.003088532951476514,-0.009125336573020898
2024-09-19,0.00009848499872893503,0.0212269622133182,0.019761882732639874,0.015540757281972335,0.02059696666811525,0.025284199152441983,0.017064402632839523,-0.003313527601111123,0.011943981101389103,0.011064395113844532,0.029700221037090375
2024-09-20,-0.0008860523595650952,-0.002055736754164799,-0.009870000923828927,0.012710660066880415,-0.010715693545580633,-0.0019033079651537938,-0.0047812192408371364,-0.0038283787490852373,-0.002248167157154294,-0.0006565721207822192,-0.004874324128839262
2024-09-23,-0.0003941753469070091,0.007782104904440041,0.003768509002471994,0.0019404068737311772,-0.00365578729343786,0.0012436906153703486,0.002498870057468104,-0.002123777207785038,0.004055887806300714,-0.0048182483889253475,-0.0019772724748119926
2024-09-24,0.0013801201328766126,0.03406768207100899,0.005934332876111735,0.013969073474328539,0.0016760753088581226,0.004823589208033356,0.00286131432533206,-0.00020266183680441022,-0.002468595308829954,-0.008362615864926804,0.0068440915733475145
2024-09-25,-0.003839332374664402,-0.010542489679454826,-0.005417733704178623,-0.0013817677350319761,-0.015556470697991771,0.0009271529174822586,-0.002205513377468529,-0.00831221167907542,-0.019572529065289338,-0.00599202062882565,0.0028621232856381024
2024-09-26,0.00019761480960518054,0.03662600563423598,0.022031227228875738,0.005086884066794911,0.005328695158711311,0.007513058008021684,0.003964651345061612,0.002350973354127586,-0.019619167531202963,0.005135064468297303,0.013244152600682832
2024-09-27,0.0028653385846323445,-0.0019271980967356566,-0.00604053220877703,-0.00793583079190077,0.006762603090077262,-0.00555703355449698,-0.0014503182029492042,0.005200919324169139,0.020362850266899355,0.00288762920465088,-0.009330143058701546
2024-09-30,-0.0022660429254541255,-0.016090967392809546,-0.003455683053561587,-0.007999374253898349,0.002541630980528683,0.0027118794539676425,0.004007278037168572,-0.004768197445046803,0.006996221966635422,0.0037651863388725158,0.002931978611394648
2024-10-01,-0.00039491742330921364,0.00719576999488601,-0.0074135494146768096,0.010491249392624103,-0.013581420654123958,-0.013932465032684764,-0.008958474904058131,0.003975529008303908,0.022779042488426868,-0.005295628097652884,-0.024362155093131267
2024-10-02,-0.0020745501027665766,0.019701231315601503,-0.002048015828994217,0.0002035871977262845,-0.0013768555353535197,0.001412976518134932,0.00042205732551761594,-0.00842719280802703,0.010244968125614153,0.0011091223387241175,0.0074003673997272874
2024-10-03,-0.004058563119572071,-0.011889545153625397,-0.009294986445022493,-0.0006920058878576539,-0.006709828023577596,-0.0007469983608714445,-0.0018281792604924229,-0.009420497274636007,0.017636667246384026,-0.005318007373954181,0.004146190326179396
2024-10-04,-0.0064606055256501895,0.009239370363491298,0.005848706698165924,-0.0019960303156932686,0.01397302061464968,0.01189811048796758,0.009087339434985714,-0.012300959668073224,0.00931543125210579,0.016930321821428316,0.011130540616279494
2024-10-07,-0.0034013239396221496,0.008303159027309886,-0.005572461500440758,-0.0033877625757334183,-0.007848511378538156,-0.010711649721432856,-0.00904044268971412,-0.007535334355909047,0.003541552156835067,-0.012267280494471657,-0.006879967327266798
2024-10-08,0.0017064662141975813,-0.02470443345785871,-0.0015835943381321041,-0.007371925565205436,0.0006899193318610937,0.014934622688860033,0.009457547081077973,0.0016871879112676411,-0.02609349145187187,0.00576620804287757,0.018682366019290016
2024-10-09,-0.002605492873485006,-0.005412427093155175,0.0002440736052268614,-0.005446185963701747,0.002206065463276202,0.007868396075138732,0.006926447400689418,-0.0056848186932458855,0.006039343950816668,0.009261345044636587,0.011188149667619895
2024-10-10,-0.0006028087946307704,0.0019590804370543794,-0.001219884111009454,0.00734289255362874,-0.0055488923627681624,-0.0011355521961362884,-0.0017500255397128258,-0.0039173650517983,0.006767027926231201,-0.003058758755696938,-0.0002603269765087345
2024-10-11,0.00030158619612674967,0.007169277423555222,0.005129528730196815,0.01091340835413963,0.02033658417890548,0.0015631438303584698,0.005988252959907891,-0.004039167468288302,0.006179528491165609,0.019285497103196044,0.0017360092449412753
2024-10-14,-0.0009044858079459799,-0.0040984132636923435,0.002916134324060699,-0.0016295021570670006,0.007366920922354719,0.008391468240958728,0.008178318945803524,0.0007470618687734327,-0.00043099791595285807,0.006235238142184131,0.013041071866312353
2024-10-15,0.0040236785207647535,-0.021225895193894367,-0.016598046176230508,0.0034683593231466118,0.000807608843210722,-0.013366821902481155,-0.007769677523338124,0.012157481709020236,-0.032230224986140525,0.0021368010779617354,-0.021982783711533588
2024-10-16,0.0013025236548691453,0.007745127228472516,0.0025871515240836786,0.005001609209081337,0.01645222597590716,0.00012223196057391326,0.004346404444371455,0.004214454546945332,0.004789488873048845,0.012366695042374046,0.003104804690429667
2024-10-17,-0.004902996609904502,-0.0015371035005919734,0.0001229065687889128,0.005988310835030847,-0.002734455151079438,0.0006925838450109128,0.00008584543021924756,-0.015842981277044286,0.004766659012745682,0.0027380174677464047,0.0030515582636763193
2024-10-18,0.000703868245070429,0.009896567762511905,0.006757624473305556,0.010618185005034916,-0.002078547810243606,0.006554709864026718,0.003846572273446735,0.0007462653789637266,-0.003309830690401289,0.00021000465038912956,0.0035638547406231296
2024-10-21,-0.006933227846524359,-0.006968634747042031,-0.011837944737635987,-0.00019900127714246555,-0.015732275156175216,0.0019212736964546791,-0.0016422140791902378,-0.017470963477820425,-0.0029886722826129183,-0.007979782905109123,0.0046771547959223725
2024-10-22,0.00020233373161916547,-0.0021929490672646596,-0.005681105070244702,0.010787323628333753,-0.0037821322539188843,0.0010899398746686184,-0.0005311542518380196,0.0009757815744875968,0.0023315097722235657,-0.0019051682766750408,-0.0010345510042721847
2024-10-23,-0.0025290845104610693,-0.005934075994805975,-0.010060926176820572,-0.012050555849465037,-0.009129481441840434,-0.015323829007292013,-0.009137380893711125,-0.0027079722793155064,-0.005206039289523188,-0.000848375699529696,-0.014325813696736786
2024-10-24,0.001927002478160471,-0.0015476386365834954,0.0056462308013506615,0.007693259346016086,0.0021893619572730255,0.008108817453185674,0.002162667210712637,0.006408210809609938,-0.00011128501400322268,0.0008490960519867681,0.002933123710621261
2024-10-25,-0.0020245427248020502,-0.0008857598685230287,-0.0033687369597087064,0.0020569789010424686,-0.003777543357197472,0.006093597569404368,-0.0003453011021395813,-0.005611960413439723,-0.0003341470787491124,-0.011028641377206801,0.005194182238823287
2024-10-28,-0.0016228424653399974,0.004432641127527142,0.008012010661668527,0.000039454076057821,0.016309595386602115,0.00016148463838099852,0.0030913911481522433,-0.002713262444715042,-0.006349556824543382,0.012438301588502733,-0.0003039301205881018
2024-10-29,0.0011175516611857442,-0.0030891304190460126,-0.0036015064359516944,0.010894858433216973,-0.0032365422951245613,0.009608417085728954,0.001618377862280573,0.0015235541471143885,-0.015246644135433047,-0.006142785874840758,0.01346540738023786
2024-10-30,-0.0010148008239498258,-0.009738792026050042,-0.006481419054010272,0.005505891218995473,-0.0013529496000984865,-0.007557579077935448,-0.0030252672130528383,0.002933872389898128,0.0022769192392423274,0.004475765289115364,-0.015900936899559605
2024-10-31,-0.00020321283995136533,-0.006481915615727841,-0.006147257174727303,-0.015495166963743931,-0.016618532758298964,-0.025242754857248955,-0.019603101542647473,0.001625069247292061,0.00624710832171607,-0.013791672207676874,-0.03209788379250253
2024-11-01,-0.0071123446582531955,0.0008999080954053625,0.002019641886511747,-0.004102375877353305,0.005602503910169903,0.0073989594442615695,0.0042205320010587554,-0.017414825997808477,-0.006321227923499018,0.0034423375427686414,0.007514390423270037
2024-11-04,0.004195620421543561,0.005619240066718187,0.0007559232812356583,0.0014259144001700968,0.0050689589551945,-0.002913203806686482,-0.0021539305759273888,0.01552183750497624,0.017494046766811103,-0.00771870958539213,-0.0007592254305968735
2024-11-05,0.0023438638884256415,0.0136342595612348,0.009944623505141966,0.0022544478950348858,0.018810484158909936,0.012756901226052985,0.012091775640930199,0.005311629959561314,0.006698654417387081,0.009291277366414705,0.014078813887311793
2024-11-06,-0.007828428910968317,-0.012348347903767003,-0.014458477048151909,-0.030386729020158102,0.05793161370322713,0.027163193249415622,0.02486555491031367,-0.027388408173768555,0.037595646650639046,0.06080068953655715,0.028471976425779463
2024-11-07,0.007582800706354217,0.022103099877953537,0.015176387414615574,0.016076503855530257,-0.00354100132184518,0.01574427719943055,0.0077321458684937285,0.01252777074328406,-0.004595984570291221,-0.016145292621158984,0.017441576854402188
2024-11-08,0.0017288535114378845,-0.02468320846546174,-0.013828242523701547,-0.006769426092267116,0.007360987386549956,0.0011684321508885539,0.00433172235740957,0.0127011497805578,0.006657390366875336,0.00902561285556891,-0.001095082591361695
2024-11-11,-0.0022335149309961927,-0.007614784792131044,0.00025261043634814556,-0.023471556568131297,0.015034444416533935,-0.0005834748987080453,0.0009528867448341937,-0.004865357969896351,0.0056533203125,0.014230550568858313,-0.00552368670250213
2024-11-12,-0.005799752766625916,-0.018957348827667204,-0.018565309611485756,-0.008631355179477931,-0.01754236776131592,-0.0018100063489197632,-0.0031063954192441165,-0.014993451104857175,-0.005303351786951825,-0.003006568711499389,0.0012719431214985172
2024-11-13,-0.00020465298591517404,-0.006441283324850378,-0.005919432375396454,-0.010081225320474294,-0.009896429028351365,-0.0012867231660267956,0.00048580669372296035,-0.009485997966168105,0.007784211627594425,0.0006031117467746674,-0.0034723357468691212
2024-11-14,-0.0004094678526734198,-0.005556792576999875,0.0020712448169498384,-0.002609141788648792,-0.013483042663927167,-0.006949726810334309,-0.006430159312396589,0.005790608300611048,0.003809127099930051,-0.0026120367072441,-0.003399494520601505
2024-11-15,0.00010242842881900022,0.0,-0.0036171863511803926,-0.0017720694429753203,-0.014917679906213118,-0.023825896044779353,-0.012808588351979736,-0.002657195134858756,-0.0014756971181123044,0.00463335102869261,-0.02481555492142631
2024-11-18,0.0009215270788029085,0.011408564727950807,0.005445427373216087,0.019020246289590526,0.001969524495172024,0.006947623977620894,0.004097352819568929,0.0017761548563788529,0.013300902166005407,0.003007850994418242,0.0032354956611093167
2024-11-19,0.0014322188199328645,-0.0006905796557376113,-0.0012895693047088562,0.00895932512721143,0.007425904256411118,0.006879729844784648,0.0036554676352315474,0.005097507705697114,-0.00635483512789827,-0.00659739760165211,0.008193527599987632
2024-11-20,-0.0010215392250954318,-0.0011517907679404792,-0.0027114150128758965,0.005632045702723535,0.0013007318502255571,-0.0005759703497107449,0.00033883146055798107,-0.003197279998788718,0.010064993836412114,-0.003018670060920771,-0.0008645525727711254
2024-11-21,-0.0005113309263695168,-0.002075649246333369,0.00025898851649659065,0.008339500390982307,0.015199453847265947,0.00359718884331668,0.005368302980789585,-0.0007743316157843483,0.008096392343172935,0.012716940689851873,0.01016739841249973
